dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1356998400,2013-01-01 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-5.26,10000,-12.68,-10.75,-7.27,-3.46,1027,,,52,4,180,,,,,,0,800,Clear,sky is clear,01n
1357002000,2013-01-01 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-4.99,10000,-12.22,-9.6,-6.52,-3.63,1027,,,53,3.1,180,,,,,,0,800,Clear,sky is clear,01n
1357005600,2013-01-01 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-4.63,10000,-11.87,-4.63,-4.77,-4.42,1027,,,53,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1357009200,2013-01-01 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-4.54,10000,-9.33,-7.83,-5.13,-3.99,1028,,,66,2.06,30,,,,,,0,800,Clear,sky is clear,01n
1357012800,2013-01-01 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-3.91,7000,-8.55,-7.15,-4.77,-3.34,1028,,,67,2.1,50,,,,,,0,800,Clear,sky is clear,01d
1357016400,2013-01-01 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.4,4000,-5.13,-4.21,-2.44,-0.32,1029,,,73,2.1,110,,,,,,0,721,Haze,haze,50d
1357020000,2013-01-01 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.04,3000,-3.57,-4.95,-0.51,0.23,1029,,,74,5.14,100,,,,,,0,721,Haze,haze,50d
1357023600,2013-01-01 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.96,3000,-3.61,-5.16,0.02,2.23,1028,,,69,8.23,130,,,,,,20,721,Haze,haze,50d
1357027200,2013-01-01 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,2.65,3500,-2.17,-3.31,1.63,3.63,1027,,,69,9.3,120,,,,,,75,721,Haze,haze,50d
1357030800,2013-01-01 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.55,4000,-3.08,-1.02,2.62,4.23,1025,,,60,6.17,120,,,,,,75,721,Haze,haze,50d
1357034400,2013-01-01 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.41,4000,-3.39,-0.32,3.76,5,1026,,,55,7.2,110,,,,,,75,721,Haze,haze,50d
1357038000,2013-01-01 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.67,5000,-4.78,0.39,3.79,5.23,1025,,,48,6.2,120,,,,,,0,721,Haze,haze,50d
1357041600,2013-01-01 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.03,5000,-4.37,0.05,3.31,4.43,1025,,,52,5.14,130,,,,,,75,721,Haze,haze,50d
1357045200,2013-01-01 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.91,5000,-2.98,1.12,2.78,5.01,1026,,,59,3.1,120,,,,,,0,721,Haze,haze,50d
1357048800,2013-01-01 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.31,4000,-2.48,-2.01,0.87,1.61,1026,,,74,3.1,100,,,,,,0,721,Haze,haze,50n
1357052400,2013-01-01 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.05,5000,-2.39,-1.3,0.53,1.57,1026,,,76,2.06,110,,,,,,40,721,Haze,haze,50n
1357056000,2013-01-01 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.28,6000,-2.44,0.28,0.03,0.49,1026,,,80,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1357059600,2013-01-01 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.26,7000,-3.86,-2.88,-1.14,0.88,1026,,,74,2.1,30,,,,,,0,800,Clear,sky is clear,01n
1357063200,2013-01-01 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.68,8000,-3.8,-3.25,-1.43,0.28,1026,,,77,2,60,,,,,,20,721,Haze,haze,50n
1357066800,2013-01-01 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.54,8000,-3.21,-0.54,-1.43,0.37,1026,,,80,1.03,60,,,,,,0,800,Clear,sky is clear,01n
1357070400,2013-01-01 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.8,8000,-3.47,-3.51,-1.77,0.23,1026,,,80,2.1,30,,,,,,0,800,Clear,sky is clear,01n
1357074000,2013-01-01 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.28,10000,-3.36,-1.28,-1.64,-0.99,1026,,,84,1,20,,,,,,0,800,Clear,sky is clear,01n
1357077600,2013-01-01 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.09,10000,-3.88,-5.02,-2.8,-1.51,1027,,,86,2.1,20,,,,,,0,800,Clear,sky is clear,01n
1357081200,2013-01-01 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.2,10000,-3.99,-2.2,-2.85,-1.75,1027,,,86,0,0,,,,,,0,800,Clear,sky is clear,01n
1357084800,2013-01-02 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.56,10000,-4.62,-2.56,-2.86,-2.01,1026,,,84,0,0,,,,,,0,800,Clear,sky is clear,01n
1357088400,2013-01-02 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.55,10000,-4.33,-2.55,-3.12,-1.58,1026,,,86,0,0,,,,,,0,800,Clear,sky is clear,01n
1357092000,2013-01-02 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-3.44,10000,-5.35,-3.44,-3.92,-2.6,1026,,,85,0,0,,,,,,0,800,Clear,sky is clear,01n
1357095600,2013-01-02 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-3.47,10000,-5.11,-3.47,-4.03,-2.71,1026,,,87,0,0,,,,,,0,800,Clear,sky is clear,01n
1357099200,2013-01-02 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-3.87,3000,-4.85,-3.87,-4.77,-2.84,1026,,,92,0,0,,,,,,0,701,Mist,mist,50d
1357102800,2013-01-02 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.78,2500,-3.58,-1.78,-2.96,-0.49,1027,,,86,0,0,,,,,,0,701,Mist,mist,50d
1357106400,2013-01-02 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.4,3000,-3.26,0.4,-0.13,0.68,1027,,,74,0,0,,,,,,0,721,Haze,haze,50d
1357110000,2013-01-02 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.88,,-3.34,0.88,-0.29,1.51,1026,,,71,0.62,29,,,,,,0,800,Clear,sky is clear,01d
1357113600,2013-01-02 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.09,5000,-2.61,5.09,4.3,5.64,1025,,,56,0,0,,,,,,0,721,Haze,haze,50d
1357117200,2013-01-02 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.85,5000,-4.58,4.36,4.79,6.43,1024,,,45,2,220,,,,,,0,721,Haze,haze,50d
1357120800,2013-01-02 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.23,6000,-5.14,7.23,5.97,8.23,1023,,,39,1,0,,,,,,0,800,Clear,sky is clear,01d
1357124400,2013-01-02 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.59,8000,-4.85,7.59,6.11,9.23,1023,,,39,0,0,,,,,,0,800,Clear,sky is clear,01d
1357128000,2013-01-02 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.36,,-1.17,7.36,6.09,8.36,1022,,,54,1.13,359,,,,,,0,800,Clear,sky is clear,01d
1357131600,2013-01-02 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7,8000,-3.64,7,5.99,8.23,1023,,,45,0,0,,,,,,0,800,Clear,sky is clear,01d
1357135200,2013-01-02 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.38,8000,-4.04,3.38,1.47,5.23,1023,,,56,0,0,,,,,,0,800,Clear,sky is clear,01n
1357138800,2013-01-02 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.87,8000,-6.16,1.87,0.4,3.23,1025,,,52,0,0,,,,,,0,721,Haze,haze,50n
1357142400,2013-01-02 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.31,8000,-5.16,1.31,-0.22,2.23,1026,,,59,0,0,,,,,,0,800,Clear,sky is clear,01n
1357146000,2013-01-02 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.7,8000,-5.11,-0.7,-2.67,1.23,1026,,,69,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1357149600,2013-01-02 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.27,10000,-7.14,-2.27,-3.48,-0.82,1027,,,66,1,0,,,,,,0,800,Clear,sky is clear,01n
1357153200,2013-01-02 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.5,10000,-7.02,-2.5,-3.49,-1.72,1027,,,68,0,0,,,,,,0,800,Clear,sky is clear,01n
1357156800,2013-01-02 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-3.06,10000,-6.74,-7.27,-4.71,-1.86,1028,,,73,3.1,300,,,,,,0,800,Clear,sky is clear,01n
1357160400,2013-01-02 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-3.32,10000,-6.38,-3.32,-4.98,-1.65,1028,,,77,0,0,,,,,,0,800,Clear,sky is clear,01n
1357164000,2013-01-02 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-3.8,10000,-6.55,-3.8,-5.83,-2.77,1028,,,79,0,0,,,,,,0,800,Clear,sky is clear,01n
1357167600,2013-01-02 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-4.35,10000,-6.25,-4.35,-5.64,-3.77,1029,,,85,0,0,,,,,,0,800,Clear,sky is clear,01n
1357171200,2013-01-03 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-4.49,10000,-6.38,-4.49,-5.94,-2.86,1028,,,85,0,0,,,,,,0,800,Clear,sky is clear,01n
1357174800,2013-01-03 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-5.14,8000,-7.03,-5.14,-6.09,-4.06,1028,,,85,0,0,,,,,,0,800,Clear,sky is clear,01n
1357178400,2013-01-03 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-4.92,8000,-6.81,-4.92,-5.88,-4.16,1029,,,85,0,0,,,,,,0,800,Clear,sky is clear,01n
1357182000,2013-01-03 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-5.12,8000,-6.61,-5.12,-6.18,-3.85,1029,,,88,0,0,,,,,,0,701,Mist,mist,50n
1357185600,2013-01-03 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-5.25,3000,-6.22,-5.25,-5.93,-3.78,1030,,,92,0,0,,,,,,0,701,Mist,mist,50d
1357189200,2013-01-03 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.41,2000,-4.2,-2.41,-3.16,-1.03,1030,,,86,1.03,0,,,,,,0,701,Mist,mist,50d
1357192800,2013-01-03 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.58,3000,-4.17,-0.58,-1.5,0.22,1031,,,74,0,0,,,,,,0,721,Haze,haze,50d
1357196400,2013-01-03 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.84,,-4.6,0.84,-0.22,2.23,1030,,,64,0,0,,,,,,0,721,Haze,haze,50d
1357200000,2013-01-03 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.31,5000,-2.44,4.31,4.06,4.62,1029,,,60,1.03,130,,,,,,0,721,Haze,haze,50d
1357203600,2013-01-03 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.4,5000,-3.4,4.4,3.43,5.07,1028,,,55,1.03,60,,,,,,0,721,Haze,haze,50d
1357207200,2013-01-03 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,6.12,8000,-4.36,3.78,5.39,6.54,1027,,,45,3.1,90,,,,,,0,800,Clear,sky is clear,01d
1357210800,2013-01-03 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,6.23,10000,-6.24,3.31,5.49,6.72,1027,,,38,4.12,110,,,,,,0,800,Clear,sky is clear,01d
1357214400,2013-01-03 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,6.42,10000,-6.09,4.15,5.65,6.89,1026,,,38,3.09,130,,,,,,0,800,Clear,sky is clear,01d
1357218000,2013-01-03 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,6.71,10000,-5.86,4.49,5.95,7.42,1027,,,38,3.1,110,,,,,,0,800,Clear,sky is clear,01d
1357221600,2013-01-03 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.43,10000,-6.81,3.43,2.62,4.02,1027,,,44,0,0,,,,,,0,800,Clear,sky is clear,01n
1357225200,2013-01-03 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.37,10000,-6.14,1.37,0.23,2.47,1027,,,54,1.03,360,,,,,,0,800,Clear,sky is clear,01n
1357228800,2013-01-03 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.63,10000,-5.93,0.63,-0.77,1.88,1028,,,58,0,0,,,,,,0,800,Clear,sky is clear,01n
1357232400,2013-01-03 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.1,10000,-6.55,-1.1,-1.77,0.03,1028,,,63,0,0,,,,,,0,800,Clear,sky is clear,01n
1357236000,2013-01-03 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.25,10000,-6.05,0.25,-0.33,1.32,1028,,,59,0,0,,,,,,0,800,Clear,sky is clear,01n
1357239600,2013-01-03 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.39,10000,-5.87,-4.06,-0.77,0.13,1028,,,63,3.1,60,,,,,,0,800,Clear,sky is clear,01n
1357243200,2013-01-03 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.11,10000,-6.56,-1.11,-2.15,-0.22,1028,,,63,0,0,,,,,,0,800,Clear,sky is clear,01n
1357246800,2013-01-03 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.03,10000,-3.84,-3.66,-1.77,-0.08,1028,,,79,2,60,,,,,,0,800,Clear,sky is clear,01n
1357250400,2013-01-03 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.29,10000,-5.07,-2.29,-2.92,-1.77,1029,,,79,1.03,60,,,,,,0,800,Clear,sky is clear,01n
1357254000,2013-01-03 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.23,10000,-5.02,-2.23,-2.61,-1.77,1029,,,79,0,0,,,,,,0,800,Clear,sky is clear,01n
1357257600,2013-01-04 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.65,10000,-4.99,-2.65,-2.89,-2.27,1029,,,82,0,0,,,,,,0,800,Clear,sky is clear,01n
1357261200,2013-01-04 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-3.03,,-5.22,-3.03,-3.3,-2.78,1028,,,83,0.99,38,,,,,,1,800,Clear,sky is clear,01n
1357264800,2013-01-04 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-3.66,10000,-6.42,-3.66,-3.98,-3.33,1028,,,79,0,0,,,,,,0,800,Clear,sky is clear,01n
1357268400,2013-01-04 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-3.97,10000,-5.08,-3.97,-4.77,-3.46,1028,,,91,1.03,30,,,,,,0,800,Clear,sky is clear,01n
1357272000,2013-01-04 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-3.89,4000,-4.87,-3.89,-4.77,-3.29,1028,,,92,1.03,30,,,,,,0,701,Mist,mist,50d
1357275600,2013-01-04 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.66,4000,-3.46,-4.52,-2.77,-0.55,1028,,,86,2.1,90,,,,,,0,701,Mist,mist,50d
1357279200,2013-01-04 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.09,4000,-3.6,-1.09,-1.77,-0.57,1029,,,81,0,0,,,,,,0,701,Mist,mist,50d
1357282800,2013-01-04 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.24,4000,-5.54,-2.86,-1.27,2.23,1028,,,64,2.1,120,,,,,,0,721,Haze,haze,50d
1357286400,2013-01-04 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.09,4000,-3.66,1.03,2.19,3.77,1027,,,59,2.1,120,,,,,,0,721,Haze,haze,50d
1357290000,2013-01-04 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.08,4000,-3.45,0.12,2.83,5.23,1025,,,56,5.14,140,,,,,,20,721,Haze,haze,50d
1357293600,2013-01-04 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.99,7000,-3.58,1.26,3.94,5.42,1024,,,52,5.14,130,,,,,,20,801,Clouds,few clouds,02d
1357297200,2013-01-04 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.12,10000,-4.41,1.94,4.09,5.69,1023,,,48,4.12,130,,,,,,0,800,Clear,sky is clear,01d
1357300800,2013-01-04 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.84,10000,-5.14,1.59,3.62,5.83,1022,,,46,4.12,130,,,,,,0,800,Clear,sky is clear,01d
1357304400,2013-01-04 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.42,10000,-4.28,2.59,4.2,4.87,1022,,,51,2.1,150,,,,,,0,800,Clear,sky is clear,01d
1357308000,2013-01-04 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.52,10000,-4.98,1.52,1.03,2.23,1022,,,59,0,0,,,,,,0,800,Clear,sky is clear,01n
1357311600,2013-01-04 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.07,10000,-5.44,0.07,-0.68,1.23,1022,,,63,0,0,,,,,,0,800,Clear,sky is clear,01n
1357315200,2013-01-04 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.05,10000,-5.54,-0.05,-0.77,0.49,1022,,,63,0,0,,,,,,0,800,Clear,sky is clear,01n
1357318800,2013-01-04 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.68,10000,-6.23,-1.68,-2.25,-0.94,1022,,,68,0,0,,,,,,0,800,Clear,sky is clear,01n
1357322400,2013-01-04 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.97,10000,-5.2,-0.97,-2.17,-0.17,1022,,,70,0,0,,,,,,0,800,Clear,sky is clear,01n
1357326000,2013-01-04 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.07,10000,-3.88,-1.07,-1.77,-0.26,1022,,,79,0,0,,,,,,0,800,Clear,sky is clear,01n
1357329600,2013-01-04 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.55,10000,-4.35,-1.55,-2.23,-0.89,1021,,,79,0,0,,,,,,0,800,Clear,sky is clear,01n
1357333200,2013-01-04 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.05,10000,-3.42,-1.05,-2.17,0.1,1021,,,82,0,0,,,,,,0,800,Clear,sky is clear,01n
1357336800,2013-01-04 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.8,10000,-3.59,-1.8,-2.86,-0.8,1021,,,86,0,0,,,,,,0,800,Clear,sky is clear,01n
1357340400,2013-01-04 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.85,10000,-3.64,-1.85,-2.78,-0.68,1021,,,86,0,0,,,,,,0,800,Clear,sky is clear,01n
1357344000,2013-01-05 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.7,10000,-4.06,-1.7,-3.17,-0.58,1020,,,82,0,0,,,,,,0,800,Clear,sky is clear,01n
1357347600,2013-01-05 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.98,10000,-3.91,-1.98,-3.77,-0.69,1020,,,85,0,0,,,,,,0,800,Clear,sky is clear,01n
1357351200,2013-01-05 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.88,4000,-3.67,-1.88,-2.77,-0.85,1019,,,86,0,0,,,,,,0,701,Mist,mist,50n
1357354800,2013-01-05 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.49,,-3.29,-1.49,-3.77,-0.34,1019,,,86,0,0,,,,,,22,701,Mist,mist,50n
1357358400,2013-01-05 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.94,,-6.96,-3.14,-1.43,-0.14,1019,,,60,1.7,78,,,,,,7,800,Clear,sky is clear,01d
1357362000,2013-01-05 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.19,,-5.15,0.19,-0.17,0.52,1019,,,64,1.29,84,,,,,,10,800,Clear,sky is clear,01d
1357365600,2013-01-05 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.17,3000,-1.81,-2.33,-0.53,0.63,1019,,,85,2.06,60,,,,,,20,701,Mist,mist,50d
1357369200,2013-01-05 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.13,4000,-2.64,-2.97,0.12,2.23,1018,,,74,4.12,120,,,,,,0,721,Haze,haze,50d
1357372800,2013-01-05 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.22,4000,-1.69,0.29,2.51,3.69,1017,,,69,3.1,90,,,,,,0,721,Haze,haze,50d
1357376400,2013-01-05 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.74,4000,-0.24,0.24,2.91,4.63,1015,,,75,4.12,90,,,,,,40,721,Haze,haze,50d
1357380000,2013-01-05 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.77,4000,-2.06,0.52,3.85,5.39,1014,,,60,6.2,150,,,,,,0,721,Haze,haze,50d
1357383600,2013-01-05 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.81,4000,-2.02,1.03,3.79,5.48,1013,,,60,5.14,240,,,,,,0,701,Mist,mist,50d
1357387200,2013-01-05 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.67,4000,-2.34,0.86,3.59,5.25,1013,,,59,5.14,120,,,,,,40,721,Haze,haze,50d
1357390800,2013-01-05 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.05,4000,-1.89,1.29,3.13,4.82,1013,,,64,3.1,180,,,,,,0,721,Haze,haze,50d
1357394400,2013-01-05 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.5,,-3.86,-1.16,1.03,1.94,1013,,,65,2.41,85,,,,,,9,800,Clear,sky is clear,01n
1357398000,2013-01-05 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.64,7000,-1.42,1.64,1.03,2.44,1014,,,79,0,0,,,,,,40,721,Haze,haze,50n
1357401600,2013-01-05 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.6,8000,0.44,1.6,0.23,2.4,1014,,,92,0,0,,,,,,0,800,Clear,sky is clear,01n
1357405200,2013-01-05 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.17,,-4.29,-2.31,-0.53,1,1014,,,69,2.04,70,,,,,,0,800,Clear,sky is clear,01n
1357408800,2013-01-05 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-0.33,10000,-2.01,-0.33,-0.97,0.27,1014,,,87,0,0,,,,,,0,800,Clear,sky is clear,01n
1357412400,2013-01-05 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.09,,-4.53,-2.56,-0.55,1.3,1014,,,68,2.17,67,,,,,,0,800,Clear,sky is clear,01n
1357416000,2013-01-05 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.62,10000,-3.42,-1.62,-1.9,-1.22,1015,,,86,0,0,,,,,,0,800,Clear,sky is clear,01n
1357419600,2013-01-05 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.7,10000,-3.5,-5.54,-2.08,-1.37,1014,,,86,3,30,,,,,,0,800,Clear,sky is clear,01n
1357423200,2013-01-05 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.83,10000,-4.62,-1.83,-2.17,-1.59,1015,,,79,0,0,,,,,,0,800,Clear,sky is clear,01n
1357426800,2013-01-05 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-1.88,10000,-3.67,-1.88,-2.26,-1.69,1015,,,86,0,0,,,,,,0,800,Clear,sky is clear,01n
1357430400,2013-01-06 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.48,10000,-4.54,-2.48,-2.77,-2.29,1015,,,84,0,0,,,,,,0,800,Clear,sky is clear,01n
1357434000,2013-01-06 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.1,,-5.5,-4.74,-2.5,-1.13,1015,,,75,1.88,68,,,,,,1,800,Clear,sky is clear,01n
1357437600,2013-01-06 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.47,,-5.7,-5.54,-2.86,-1.45,1015,,,76,2.16,67,,,,,,1,800,Clear,sky is clear,01n
1357441200,2013-01-06 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.39,7000,-5.62,-6.46,-2.98,-1.39,1015,,,76,3.09,60,,,,,,20,721,Haze,haze,50n
1357444800,2013-01-06 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,-2.25,4000,-4.04,-2.25,-2.95,-1.14,1016,,,86,0,0,,,,,,75,701,Mist,mist,50d
1357448400,2013-01-06 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,0.28,4000,-1.57,0.28,-1.77,1.49,1016,,,86,0,0,,,,,,100,701,Mist,mist,50d
1357452000,2013-01-06 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,1.2,4000,-0.92,1.2,0.03,1.75,1017,,,85,0,0,,,,,,75,701,Mist,mist,50d
1357455600,2013-01-06 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.27,5000,-1.65,3.27,2.23,4.02,1016,,,69,0,0,,,,,,75,721,Haze,haze,50d
1357459200,2013-01-06 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.11,6000,-1.83,5.73,6.23,7.92,1015,,,52,2.1,180,,,,,,40,802,Clouds,scattered clouds,03d
1357462800,2013-01-06 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.6,8000,-3.69,6.34,6.81,8.23,1014,,,43,2.06,100,,,,,,20,721,Haze,haze,50d
1357466400,2013-01-06 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.6,10000,-3.97,6.31,6.99,8.55,1012,,,42,2.1,120,,,,,,40,802,Clouds,scattered clouds,03d
1357470000,2013-01-06 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.95,10000,-3.69,7.95,7.11,8.73,1012,,,42,1.03,0,,,,,,75,803,Clouds,broken clouds,04d
1357473600,2013-01-06 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.97,10000,-4.25,5.45,7.11,8.88,1012,,,40,4.12,110,,,,,,75,803,Clouds,broken clouds,04d
1357477200,2013-01-06 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,7.17,10000,-2.74,5.8,6.82,7.71,1012,,,48,2.1,150,,,,,,40,802,Clouds,scattered clouds,03d
1357480800,2013-01-06 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,5.01,10000,-2.68,5.01,4.19,6.23,1013,,,56,1.03,0,,,,,,75,803,Clouds,broken clouds,04n
1357484400,2013-01-06 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,4.21,10000,-1.94,4.21,3.43,5.23,1013,,,63,0,0,,,,,,75,803,Clouds,broken clouds,04n
1357488000,2013-01-06 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,3.97,10000,-1.96,3.97,3.82,4.23,1013,,,64,0,0,,,,,,75,803,Clouds,broken clouds,04n
